time,ConcA,ConcB,ConcC,ConcD
6.5,0.15737034466086874,0.8506696692782897,0.3454897463085204,0.5277067381257203
6.6000000000000005,0.1743838738781289,0.8508286510261255,0.3410387065333206,0.5050826367291218
6.7,0.14329016500325037,0.8654269019100637,0.34901562887815185,0.5137847654150708
6.800000000000001,0.15643505714630726,0.8402933757843162,0.34421208432282113,0.5101025026507685
6.9,0.13399846645727895,0.8568257085905472,0.34395866421616217,0.5384748520709686
7.0,0.14517994872848952,0.8572964279207114,0.34930902525261437,0.5219486638109264
7.1000000000000005,0.15834522409308038,0.8658958988202243,0.3360107295991703,0.5217157314293386
7.2,0.13729913721335746,0.8582441418739452,0.3319360416841487,0.524135039286904
7.300000000000001,0.1587125824018874,0.8551474407520734,0.3454126854824545,0.49895487875927436
7.4,0.13536890619359387,0.8540155905771574,0.33294128156350344,0.505835965436836
7.5,0.15847972222023843,0.8473238886288693,0.34599601355695786,0.5053657355941793
7.6000000000000005,0.14720123346639521,0.8589467395855614,0.3574960119410632,0.5209989537524847
7.7,0.1392877209590941,0.854327697463456,0.3522932003356762,0.5107834138523388
7.800000000000001,0.13989143882946556,0.8432436784862244,0.3520060404094911,0.5136043319413438
7.9,0.1539173016630177,0.8357931592675464,0.33938729799716055,0.49910878571286754
8.0,0.15478245178557315,0.859839131125997,0.33792015515067286,0.5097104747197568
8.1,0.13137083553087364,0.8471035915770735,0.36692072197709985,0.5269250051647351
8.200000000000001,0.14333845815587515,0.8561193637014157,0.34331850181640594,0.5167810918856983
8.3,0.15001836871218185,0.8743906337936509,0.3399562253458693,0.5249221297188458
8.4,0.15187154474293202,0.8365564340652206,0.3442861351765945,0.5102910848463562
8.5,0.13107807564995588,0.8529745565270201,0.32390798806711624,0.512549926904621
8.6,0.14396052693791944,0.853583186254518,0.34449478244216725,0.498041047737953
8.700000000000001,0.13462133669776072,0.8569096984995942,0.3288012890311774,0.5036469070886351
8.8,0.1546007176493997,0.8569814984082628,0.346561387770159,0.5207222223806848
8.9,0.14836369237122393,0.8455839484328036,0.3477014941774716,0.5152616561663609
9.0,0.15739196051738616,0.845921329595847,0.3291025106644505,0.5014747876423431
9.1,0.1558049462684225,0.8521248760543944,0.350848535938611,0.5131164722805651
9.200000000000001,0.14310781696238298,0.8533264093761459,0.332493604578154,0.5191294159388399
9.3,0.14329432249334845,0.8535347509694896,0.3378801946862983,0.5139532665127786
9.4,0.17438592371284561,0.8480727678094114,0.3518617992357404,0.5077807689314164
9.5,0.1420099926027284,0.8530853127781284,0.31831783627311355,0.5062947739888511
9.600000000000001,0.15348399340829422,0.8694797434560203,0.33855437639800956,0.5126783128028116
9.700000000000001,0.13409616192456675,0.8580409033343985,0.353138617061752,0.5190705092752605
9.8,0.1403948422986382,0.8680768848684076,0.32665380738205735,0.5015984315488038
9.9,0.1503943796226515,0.8556639503775783,0.35441617433231287,0.5044615917431835
10.0,0.15118017302457007,0.8461180501817517,0.3554598539366039,0.5022408128210698
